At least,But less than,Single,Married filing jointly,Married filing separately,Head of a house hold
68450.00,68500.00,13149.00,9401.00,13149.00,11764.00
68500.00,68550.00,13161.00,9409.00,13161.00,11776.00
68550.00,68600.00,13174.00,9416.00,13174.00,11789.00
68600.00,68650.00,13186.00,9424.00,13186.00,11801.00
68650.00,68700.00,13199.00,9431.00,13199.00,11814.00
68700.00,68750.00,13211.00,9439.00,13211.00,11826.00
68750.00,68800.00,13224.00,9446.00,13224.00,11839.00
68800.00,68850.00,13236.00,9454.00,13236.00,11851.00
68850.00,68900.00,13249.00,9461.00,13249.00,11864.00
68900.00,68950.00,13261.00,9469.00,13261.00,11876.00
68950.00,69000.00,13274.00,9476.00,13274.00,11889.00
69000.00,69050.00,13286.00,9484.00,13286.00,11901.00
69050.00,69100.00,13299.00,9491.00,13299.00,11914.00
69100.00,69150.00,13311.00,9499.00,13311.00,11926.00
69150.00,69200.00,13324.00,9506.00,13324.00,11939.00
69200.00,69250.00,13336.00,9514.00,13336.00,11951.00
69250.00,69300.00,13349.00,9521.00,13349.00,11964.00
69300.00,69350.00,13361.00,9529.00,13361.00,11976.00
69350.00,69400.00,13374.00,9536.00,13374.00,11989.00
69400.00,69450.00,13386.00,9544.00,13386.00,12001.00
69450.00,69500.00,13399.00,9551.00,13399.00,12014.00
69500.00,69550.00,13411.00,9559.00,13411.00,12026.00
69550.00,69600.00,13424.00,9566.00,13424.00,12039.00
69600.00,69650.00,13436.00,9574.00,13436.00,12051.00
69650.00,69700.00,13449.00,9581.00,13449.00,12064.00
69700.00,69750.00,13461.00,9589.00,13461.00,12076.00
69750.00,69800.00,13474.00,9596.00,13474.00,12089.00
69800.00,69850.00,13486.00,9604.00,13486.00,12101.00
69850.00,69900.00,13499.00,9611.00,13499.00,12114.00
69900.00,69950.00,13511.00,9619.00,13511.00,12126.00
69950.00,70000.00,13524.00,9626.00,13524.00,12139.00
70000.00,70050.00,13536.00,9634.00,13536.00,12151.00
70050.00,70100.00,13549.00,9641.00,13549.00,12164.00
70100.00,70150.00,13561.00,9649.00,13561.00,12176.00
70150.00,70200.00,13574.00,9656.00,13574.00,12189.00
70200.00,70250.00,13586.00,9664.00,13586.00,12201.00
70250.00,70300.00,13599.00,9671.00,13599.00,12214.00
70300.00,70350.00,13611.00,9679.00,13611.00,12226.00
70350.00,70400.00,13624.00,9686.00,13624.00,12239.00
70400.00,70450.00,13636.00,9694.00,13636.00,12251.00
70450.00,70500.00,13649.00,9701.00,13649.00,12264.00
70500.00,70550.00,13661.00,9709.00,13661.00,12276.00
70550.00,70600.00,13674.00,9716.00,13674.00,12289.00
70600.00,70650.00,13686.00,9724.00,13686.00,12301.00
70650.00,70700.00,13699.00,9731.00,13699.00,12314.00
70700.00,70750.00,13711.00,9741.00,13711.00,12326.00
70750.00,70800.00,13724.00,9754.00,13724.00,12339.00
70800.00,70850.00,13736.00,9766.00,13736.00,12351.00
70850.00,70900.00,13749.00,9779.00,13749.00,12364.00
70900.00,70950.00,13761.00,9791.00,13761.00,12376.00
70950.00,71000.00,13774.00,9804.00,13774.00,12389.00
71000.00,71050.00,13786.00,9816.00,13786.00,12401.00
71050.00,71100.00,13799.00,9829.00,13799.00,12414.00
71100.00,71150.00,13811.00,9841.00,13811.00,12426.00
71150.00,71200.00,13824.00,9854.00,13824.00,12439.00
71200.00,71250.00,13836.00,9866.00,13836.00,12451.00
71250.00,71300.00,13849.00,9879.00,13849.00,12464.00
71300.00,71350.00,13861.00,9891.00,13861.00,12476.00
71350.00,71400.00,13874.00,9904.00,13875.00,12489.00
71400.00,71450.00,13886.00,9916.00,13889.00,12501.00
71450.00,71500.00,13899.00,9929.00,13903.00,12514.00
71500.00,71550.00,13911.00,9941.00,13917.00,12526.00
71550.00,71600.00,13924.00,9954.00,13931.00,12539.00
71600.00,71650.00,13936.00,9966.00,13945.00,12551.00
71650.00,71700.00,13949.00,9979.00,13959.00,12564.00
71700.00,71750.00,13961.00,9991.00,13973.00,12576.00
71750.00,71800.00,13974.00,10004.00,13987.00,12589.00
71800.00,71850.00,13986.00,10016.00,14001.00,12601.00
71850.00,71900.00,13999.00,10029.00,14015.00,12614.00
71900.00,71950.00,14011.00,10041.00,14029.00,12626.00
71950.00,72000.00,14024.00,10054.00,14043.00,12639.00
72000.00,72050.00,14036.00,10066.00,14057.00,12651.00
72050.00,72100.00,14049.00,10079.00,14071.00,12664.00
72100.00,72150.00,14061.00,10091.00,14085.00,12676.00
72150.00,72200.00,14074.00,10104.00,14099.00,12689.00
72200.00,72250.00,14086.00,10116.00,14113.00,12701.00
72250.00,72300.00,14099.00,10129.00,14127.00,12714.00
72300.00,72350.00,14111.00,10141.00,14141.00,12726.00
72350.00,72400.00,14124.00,10154.00,14155.00,12739.00
72400.00,72450.00,14136.00,10166.00,14169.00,12751.00
72450.00,72500.00,14149.00,10179.00,14183.00,12764.00
72500.00,72550.00,14161.00,10191.00,14197.00,12776.00
72550.00,72600.00,14174.00,10204.00,14211.00,12789.00
72600.00,72650.00,14186.00,10216.00,14225.00,12801.00
72650.00,72700.00,14199.00,10229.00,14239.00,12814.00
72700.00,72750.00,14211.00,10241.00,14253.00,12826.00
72750.00,72800.00,14224.00,10254.00,14267.00,12839.00
72800.00,72850.00,14236.00,10266.00,14281.00,12851.00
72850.00,72900.00,14249.00,10279.00,14295.00,12864.00
72900.00,72950.00,14261.00,10291.00,14309.00,12876.00
72950.00,73000.00,14274.00,10304.00,14323.00,12889.00
73000.00,73050.00,14286.00,10316.00,14337.00,12901.00
73050.00,73100.00,14299.00,10329.00,14351.00,12914.00
73100.00,73150.00,14311.00,10341.00,14365.00,12926.00
73150.00,73200.00,14324.00,10354.00,14379.00,12939.00
73200.00,73250.00,14336.00,10366.00,14393.00,12951.00
73250.00,73300.00,14349.00,10379.00,14407.00,12964.00
73300.00,73350.00,14361.00,10391.00,14421.00,12976.00
73350.00,73400.00,14374.00,10404.00,14435.00,12989.00
73400.00,73450.00,14386.00,10416.00,14449.00,13001.00
73450.00,73500.00,14399.00,10429.00,14463.00,13014.00
73500.00,73550.00,14411.00,10441.00,14477.00,13026.00
73550.00,73600.00,14424.00,10454.00,14491.00,13039.00
73600.00,73650.00,14436.00,10466.00,14505.00,13051.00
73650.00,73700.00,14449.00,10479.00,14519.00,13064.00
73700.00,73750.00,14461.00,10491.00,14533.00,13076.00
73750.00,73800.00,14474.00,10504.00,14547.00,13089.00
73800.00,73850.00,14486.00,10516.00,14561.00,13101.00
73850.00,73900.00,14499.00,10529.00,14575.00,13114.00
73900.00,73950.00,14511.00,10541.00,14589.00,13126.00
73950.00,74000.00,14524.00,10554.00,14603.00,13139.00
74000.00,74050.00,14536.00,10566.00,14617.00,13151.00
74050.00,74100.00,14549.00,10579.00,14631.00,13164.00
74100.00,74150.00,14561.00,10591.00,14645.00,13176.00
74150.00,74200.00,14574.00,10604.00,14659.00,13189.00
74200.00,74250.00,14586.00,10616.00,14673.00,13201.00
74250.00,74300.00,14599.00,10629.00,14687.00,13214.00
74300.00,74350.00,14611.00,10641.00,14701.00,13226.00
74350.00,74400.00,14624.00,10654.00,14715.00,13239.00
74400.00,74450.00,14636.00,10666.00,14729.00,13251.00
74450.00,74500.00,14649.00,10679.00,14743.00,13264.00
74500.00,74550.00,14661.00,10691.00,14757.00,13276.00
74550.00,74600.00,14674.00,10704.00,14771.00,13289.00
74600.00,74650.00,14686.00,10716.00,14785.00,13301.00
74650.00,74700.00,14699.00,10729.00,14799.00,13314.00
74700.00,74750.00,14711.00,10741.00,14813.00,13326.00
74750.00,74800.00,14724.00,10754.00,14827.00,13339.00
74800.00,74850.00,14736.00,10766.00,14841.00,13351.00
74850.00,74900.00,14749.00,10779.00,14855.00,13364.00
74900.00,74950.00,14761.00,10791.00,14869.00,13376.00
74950.00,75000.00,14774.00,10804.00,14883.00,13389.00
75000.00,75050.00,14786.00,10816.00,14897.00,13401.00
75050.00,75100.00,14799.00,10829.00,14911.00,13414.00
75100.00,75150.00,14811.00,10841.00,14925.00,13426.00
75150.00,75200.00,14824.00,10854.00,14939.00,13439.00
75200.00,75250.00,14836.00,10866.00,14953.00,13451.00
75250.00,75300.00,14849.00,10879.00,14967.00,13464.00
75300.00,75350.00,14861.00,10891.00,14981.00,13476.00
75350.00,75400.00,14874.00,10904.00,14995.00,13489.00
75400.00,75450.00,14886.00,10916.00,15009.00,13501.00
75450.00,75500.00,14899.00,10929.00,15023.00,13514.00
75500.00,75550.00,14911.00,10941.00,15037.00,13526.00
75550.00,75600.00,14924.00,10954.00,15051.00,13539.00
75600.00,75650.00,14936.00,10966.00,15065.00,13551.00
75650.00,75700.00,14949.00,10979.00,15079.00,13564.00
75700.00,75750.00,14961.00,10991.00,15093.00,13576.00
75750.00,75800.00,14974.00,11004.00,15107.00,13589.00
75800.00,75850.00,14986.00,11016.00,15121.00,13601.00
75850.00,75900.00,14999.00,11029.00,15135.00,13614.00
75900.00,75950.00,15011.00,11041.00,15149.00,13626.00
75950.00,76000.00,15024.00,11054.00,15163.00,13639.00
76000.00,76050.00,15036.00,11066.00,15177.00,13651.00
76050.00,76100.00,15049.00,11079.00,15191.00,13664.00
76100.00,76150.00,15061.00,11091.00,15205.00,13676.00
76150.00,76200.00,15074.00,11104.00,15219.00,13689.00
76200.00,76250.00,15086.00,11116.00,15233.00,13701.00
76250.00,76300.00,15099.00,11129.00,15247.00,13714.00
76300.00,76350.00,15111.00,11141.00,15261.00,13726.00
76350.00,76400.00,15124.00,11154.00,15275.00,13739.00
76400.00,76450.00,15136.00,11166.00,15289.00,13751.00
76450.00,76500.00,15149.00,11179.00,15303.00,13764.00
76500.00,76550.00,15161.00,11191.00,15317.00,13776.00
76550.00,76600.00,15174.00,11204.00,15331.00,13789.00
76600.00,76650.00,15186.00,11216.00,15345.00,13801.00
76650.00,76700.00,15199.00,11229.00,15359.00,13814.00
76700.00,76750.00,15211.00,11241.00,15373.00,13826.00
76750.00,76800.00,15224.00,11254.00,15387.00,13839.00
76800.00,76850.00,15236.00,11266.00,15401.00,13851.00
76850.00,76900.00,15249.00,11279.00,15415.00,13864.00
76900.00,76950.00,15261.00,11291.00,15429.00,13876.00
76950.00,77000.00,15274.00,11304.00,15443.00,13889.00
77000.00,77050.00,15286.00,11316.00,15457.00,13901.00
77050.00,77100.00,15299.00,11329.00,15471.00,13914.00
77100.00,77150.00,15311.00,11341.00,15485.00,13926.00
77150.00,77200.00,15324.00,11354.00,15499.00,13939.00
77200.00,77250.00,15336.00,11366.00,15513.00,13951.00
77250.00,77300.00,15349.00,11379.00,15527.00,13964.00
77300.00,77350.00,15361.00,11391.00,15541.00,13976.00
77350.00,77400.00,15374.00,11404.00,15555.00,13989.00
77400.00,77450.00,15386.00,11416.00,15569.00,14001.00
77450.00,77500.00,15399.00,11429.00,15583.00,14014.00
77500.00,77550.00,15411.00,11441.00,15597.00,14026.00
77550.00,77600.00,15424.00,11454.00,15611.00,14039.00
77600.00,77650.00,15436.00,11466.00,15625.00,14051.00
77650.00,77700.00,15449.00,11479.00,15639.00,14064.00
77700.00,77750.00,15461.00,11491.00,15653.00,14076.00
77750.00,77800.00,15474.00,11504.00,15667.00,14089.00
77800.00,77850.00,15486.00,11516.00,15681.00,14101.00
77850.00,77900.00,15499.00,11529.00,15695.00,14114.00
77900.00,77950.00,15511.00,11541.00,15709.00,14126.00
77950.00,78000.00,15524.00,11554.00,15723.00,14139.00
78000.00,78050.00,15536.00,11566.00,15737.00,14151.00
78050.00,78100.00,15549.00,11579.00,15751.00,14164.00
78100.00,78150.00,15561.00,11591.00,15765.00,14176.00
78150.00,78200.00,15574.00,11604.00,15779.00,14189.00
78200.00,78250.00,15586.00,11616.00,15793.00,14201.00
78250.00,78300.00,15599.00,11629.00,15807.00,14214.00
78300.00,78350.00,15611.00,11641.00,15821.00,14226.00
78350.00,78400.00,15624.00,11654.00,15835.00,14239.00
78400.00,78450.00,15636.00,11666.00,15849.00,14251.00
78450.00,78500.00,15649.00,11679.00,15863.00,14264.00
78500.00,78550.00,15661.00,11691.00,15877.00,14276.00
78550.00,78600.00,15674.00,11704.00,15891.00,14289.00
78600.00,78650.00,15686.00,11716.00,15905.00,14301.00
78650.00,78700.00,15699.00,11729.00,15919.00,14314.00
78700.00,78750.00,15711.00,11741.00,15933.00,14326.00
78750.00,78800.00,15724.00,11754.00,15947.00,14339.00
78800.00,78850.00,15736.00,11766.00,15961.00,14351.00
78850.00,78900.00,15749.00,11779.00,15975.00,14364.00
78900.00,78950.00,15761.00,11791.00,15989.00,14376.00
78950.00,79000.00,15774.00,11804.00,16003.00,14389.00
79000.00,79050.00,15786.00,11816.00,16017.00,14401.00
79050.00,79100.00,15799.00,11829.00,16031.00,14414.00
79100.00,79150.00,15811.00,11841.00,16045.00,14426.00
79150.00,79200.00,15824.00,11854.00,16059.00,14439.00
79200.00,79250.00,15836.00,11866.00,16073.00,14451.00
79250.00,79300.00,15849.00,11879.00,16087.00,14464.00
79300.00,79350.00,15861.00,11891.00,16101.00,14476.00
79350.00,79400.00,15874.00,11904.00,16115.00,14489.00
79400.00,79450.00,15886.00,11916.00,16129.00,14501.00
79450.00,79500.00,15899.00,11929.00,16143.00,14514.00
79500.00,79550.00,15911.00,11941.00,16157.00,14526.00
79550.00,79600.00,15924.00,11954.00,16171.00,14539.00
79600.00,79650.00,15936.00,11966.00,16185.00,14551.00
79650.00,79700.00,15949.00,11979.00,16199.00,14564.00
79700.00,79750.00,15961.00,11991.00,16213.00,14576.00
79750.00,79800.00,15974.00,12004.00,16227.00,14589.00
79800.00,79850.00,15986.00,12016.00,16241.00,14601.00
79850.00,79900.00,15999.00,12029.00,16255.00,14614.00
79900.00,79950.00,16011.00,12041.00,16269.00,14626.00
79950.00,80000.00,16024.00,12054.00,16283.00,14639.00
80000.00,80050.00,16036.00,12066.00,16297.00,14651.00
80050.00,80100.00,16049.00,12079.00,16311.00,14664.00
80100.00,80150.00,16061.00,12091.00,16325.00,14676.00
80150.00,80200.00,16074.00,12104.00,16339.00,14689.00
80200.00,80250.00,16086.00,12116.00,16353.00,14701.00
80250.00,80300.00,16099.00,12129.00,16367.00,14714.00
80300.00,80350.00,16111.00,12141.00,16381.00,14726.00
80350.00,80400.00,16124.00,12154.00,16395.00,14739.00
80400.00,80450.00,16136.00,12166.00,16409.00,14751.00
80450.00,80500.00,16149.00,12179.00,16423.00,14764.00
80500.00,80550.00,16161.00,12191.00,16437.00,14776.00
80550.00,80600.00,16174.00,12204.00,16451.00,14789.00
80600.00,80650.00,16186.00,12216.00,16465.00,14801.00
80650.00,80700.00,16199.00,12229.00,16479.00,14814.00
80700.00,80750.00,16211.00,12241.00,16493.00,14826.00
80750.00,80800.00,16224.00,12254.00,16507.00,14839.00
80800.00,80850.00,16236.00,12266.00,16521.00,14851.00
80850.00,80900.00,16249.00,12279.00,16535.00,14864.00
80900.00,80950.00,16261.00,12291.00,16549.00,14876.00
80950.00,81000.00,16274.00,12304.00,16563.00,14889.00
81000.00,81050.00,16286.00,12316.00,16577.00,14901.00
81050.00,81100.00,16299.00,12329.00,16591.00,14914.00
81100.00,81150.00,16311.00,12341.00,16605.00,14926.00
81150.00,81200.00,16324.00,12354.00,16619.00,14939.00
81200.00,81250.00,16336.00,12366.00,16633.00,14951.00
81250.00,81300.00,16349.00,12379.00,16647.00,14964.00
81300.00,81350.00,16361.00,12391.00,16661.00,14976.00
81350.00,81400.00,16374.00,12404.00,16675.00,14989.00
81400.00,81450.00,16386.00,12416.00,16689.00,15001.00
81450.00,81500.00,16399.00,12429.00,16703.00,15014.00
81500.00,81550.00,16411.00,12441.00,16717.00,15026.00
81550.00,81600.00,16424.00,12454.00,16731.00,15039.00
81600.00,81650.00,16436.00,12466.00,16745.00,15051.00
81650.00,81700.00,16449.00,12479.00,16759.00,15064.00
81700.00,81750.00,16461.00,12491.00,16773.00,15076.00
81750.00,81800.00,16474.00,12504.00,16787.00,15089.00
81800.00,81850.00,16486.00,12516.00,16801.00,15101.00
81850.00,81900.00,16499.00,12529.00,16815.00,15114.00
81900.00,81950.00,16511.00,12541.00,16829.00,15126.00
81950.00,82000.00,16524.00,12554.00,16843.00,15139.00
82000.00,82050.00,16536.00,12566.00,16857.00,15151.00
82050.00,82100.00,16549.00,12579.00,16871.00,15164.00
82100.00,82150.00,16561.00,12591.00,16885.00,15176.00
82150.00,82200.00,16574.00,12604.00,16899.00,15189.00
82200.00,82250.00,16586.00,12616.00,16913.00,15201.00
82250.00,82300.00,16599.00,12629.00,16927.00,15214.00
82300.00,82350.00,16611.00,12641.00,16941.00,15226.00
82350.00,82400.00,16624.00,12654.00,16955.00,15239.00
82400.00,82450.00,16636.00,12666.00,16969.00,15251.00
82450.00,82500.00,16649.00,12679.00,16983.00,15264.00
82500.00,82550.00,16661.00,12691.00,16997.00,15276.00
82550.00,82600.00,16674.00,12704.00,17011.00,15289.00
82600.00,82650.00,16686.00,12716.00,17025.00,15301.00
82650.00,82700.00,16699.00,12729.00,17039.00,15314.00
82700.00,82750.00,16711.00,12741.00,17053.00,15326.00
82750.00,82800.00,16724.00,12754.00,17067.00,15339.00
82800.00,82850.00,16736.00,12766.00,17081.00,15351.00
82850.00,82900.00,16749.00,12779.00,17095.00,15364.00
82900.00,82950.00,16761.00,12791.00,17109.00,15376.00
82950.00,83000.00,16774.00,12804.00,17123.00,15389.00
83000.00,83050.00,16786.00,12816.00,17137.00,15401.00
83050.00,83100.00,16799.00,12829.00,17151.00,15414.00
83100.00,83150.00,16811.00,12841.00,17165.00,15426.00
83150.00,83200.00,16824.00,12854.00,17179.00,15439.00
83200.00,83250.00,16836.00,12866.00,17193.00,15451.00
83250.00,83300.00,16849.00,12879.00,17207.00,15464.00
83300.00,83350.00,16861.00,12891.00,17221.00,15476.00
83350.00,83400.00,16874.00,12904.00,17235.00,15489.00
83400.00,83450.00,16886.00,12916.00,17249.00,15501.00
83450.00,83500.00,16899.00,12929.00,17263.00,15514.00
83500.00,83550.00,16911.00,12941.00,17277.00,15526.00
83550.00,83600.00,16924.00,12954.00,17291.00,15539.00
83600.00,83650.00,16936.00,12966.00,17305.00,15551.00
83650.00,83700.00,16949.00,12979.00,17319.00,15564.00
83700.00,83750.00,16961.00,12991.00,17333.00,15576.00
83750.00,83800.00,16974.00,13004.00,17347.00,15589.00
83800.00,83850.00,16986.00,13016.00,17361.00,15601.00
83850.00,83900.00,16999.00,13029.00,17375.00,15614.00
83900.00,83950.00,17011.00,13041.00,17389.00,15626.00
83950.00,84000.00,17024.00,13054.00,17403.00,15639.00
84000.00,84050.00,17036.00,13066.00,17417.00,15651.00
84050.00,84100.00,17049.00,13079.00,17431.00,15664.00
84100.00,84150.00,17061.00,13091.00,17445.00,15676.00
84150.00,84200.00,17074.00,13104.00,17459.00,15689.00
84200.00,84250.00,17086.00,13116.00,17473.00,15701.00
84250.00,84300.00,17099.00,13129.00,17487.00,15714.00
84300.00,84350.00,17111.00,13141.00,17501.00,15726.00
84350.00,84400.00,17124.00,13154.00,17515.00,15739.00
84400.00,84450.00,17136.00,13166.00,17529.00,15751.00
84450.00,84500.00,17149.00,13179.00,17543.00,15764.00
84500.00,84550.00,17161.00,13191.00,17557.00,15776.00
84550.00,84600.00,17174.00,13204.00,17571.00,15789.00
84600.00,84650.00,17186.00,13216.00,17585.00,15801.00
84650.00,84700.00,17199.00,13229.00,17599.00,15814.00
84700.00,84750.00,17211.00,13241.00,17613.00,15826.00
84750.00,84800.00,17224.00,13254.00,17627.00,15839.00
84800.00,84850.00,17236.00,13266.00,17641.00,15851.00
84850.00,84900.00,17249.00,13279.00,17655.00,15864.00
84900.00,84950.00,17261.00,13291.00,17669.00,15876.00
84950.00,85000.00,17274.00,13304.00,17683.00,15889.00
85000.00,85050.00,17286.00,13316.00,17697.00,15901.00
85050.00,85100.00,17299.00,13329.00,17711.00,15914.00
85100.00,85150.00,17311.00,13341.00,17725.00,15926.00
85150.00,85200.00,17324.00,13354.00,17739.00,15939.00
85200.00,85250.00,17336.00,13366.00,17753.00,15951.00
85250.00,85300.00,17349.00,13379.00,17767.00,15964.00
85300.00,85350.00,17361.00,13391.00,17781.00,15976.00
85350.00,85400.00,17374.00,13404.00,17795.00,15989.00
85400.00,85450.00,17386.00,13416.00,17809.00,16001.00
85450.00,85500.00,17399.00,13429.00,17823.00,16014.00
85500.00,85550.00,17411.00,13441.00,17837.00,16026.00
85550.00,85600.00,17424.00,13454.00,17851.00,16039.00
85600.00,85650.00,17436.00,13466.00,17865.00,16051.00
85650.00,85700.00,17450.00,13479.00,17879.00,16064.00
85700.00,85750.00,17464.00,13491.00,17893.00,16076.00
85750.00,85800.00,17478.00,13504.00,17907.00,16089.00
85800.00,85850.00,17492.00,13516.00,17921.00,16101.00
85850.00,85900.00,17506.00,13529.00,17935.00,16114.00
85900.00,85950.00,17520.00,13541.00,17949.00,16126.00
85950.00,86000.00,17534.00,13554.00,17963.00,16139.00
86000.00,86050.00,17548.00,13566.00,17977.00,16151.00
86050.00,86100.00,17562.00,13579.00,17991.00,16164.00
86100.00,86150.00,17576.00,13591.00,18005.00,16176.00
86150.00,86200.00,17590.00,13604.00,18019.00,16189.00
86200.00,86250.00,17604.00,13616.00,18033.00,16201.00
86250.00,86300.00,17618.00,13629.00,18047.00,16214.00
86300.00,86350.00,17632.00,13641.00,18061.00,16226.00
86350.00,86400.00,17646.00,13654.00,18075.00,16239.00
86400.00,86450.00,17660.00,13666.00,18089.00,16251.00
86450.00,86500.00,17674.00,13679.00,18103.00,16264.00
86500.00,86550.00,17688.00,13691.00,18117.00,16276.00
86550.00,86600.00,17702.00,13704.00,18131.00,16289.00
86600.00,86650.00,17716.00,13716.00,18145.00,16301.00
86650.00,86700.00,17730.00,13729.00,18159.00,16314.00
86700.00,86750.00,17744.00,13741.00,18173.00,16326.00
86750.00,86800.00,17758.00,13754.00,18187.00,16339.00
86800.00,86850.00,17772.00,13766.00,18201.00,16351.00
86850.00,86900.00,17786.00,13779.00,18215.00,16364.00
86900.00,86950.00,17800.00,13791.00,18229.00,16376.00
86950.00,87000.00,17814.00,13804.00,18243.00,16389.00
87000.00,87050.00,17828.00,13816.00,18257.00,16401.00
87050.00,87100.00,17842.00,13829.00,18271.00,16414.00
87100.00,87150.00,17856.00,13841.00,18285.00,16426.00
87150.00,87200.00,17870.00,13854.00,18299.00,16439.00
87200.00,87250.00,17884.00,13866.00,18313.00,16451.00
87250.00,87300.00,17898.00,13879.00,18327.00,16464.00
87300.00,87350.00,17912.00,13891.00,18341.00,16476.00
87350.00,87400.00,17926.00,13904.00,18355.00,16489.00
87400.00,87450.00,17940.00,13916.00,18369.00,16501.00
87450.00,87500.00,17954.00,13929.00,18383.00,16514.00
87500.00,87550.00,17968.00,13941.00,18397.00,16526.00
87550.00,87600.00,17982.00,13954.00,18411.00,16539.00
87600.00,87650.00,17996.00,13966.00,18425.00,16551.00
87650.00,87700.00,18010.00,13979.00,18439.00,16564.00
87700.00,87750.00,18024.00,13991.00,18453.00,16576.00
87750.00,87800.00,18038.00,14004.00,18467.00,16589.00
87800.00,87850.00,18052.00,14016.00,18481.00,16601.00
87850.00,87900.00,18066.00,14029.00,18495.00,16614.00
87900.00,87950.00,18080.00,14041.00,18509.00,16626.00
87950.00,88000.00,18094.00,14054.00,18523.00,16639.00
88000.00,88050.00,18108.00,14066.00,18537.00,16651.00
88050.00,88100.00,18122.00,14079.00,18551.00,16664.00
88100.00,88150.00,18136.00,14091.00,18565.00,16676.00
88150.00,88200.00,18150.00,14104.00,18579.00,16689.00
88200.00,88250.00,18164.00,14116.00,18593.00,16701.00
88250.00,88300.00,18178.00,14129.00,18607.00,16714.00
88300.00,88350.00,18192.00,14141.00,18621.00,16726.00
88350.00,88400.00,18206.00,14154.00,18635.00,16739.00
88400.00,88450.00,18220.00,14166.00,18649.00,16751.00
88450.00,88500.00,18234.00,14179.00,18663.00,16764.00
88500.00,88550.00,18248.00,14191.00,18677.00,16776.00
88550.00,88600.00,18262.00,14204.00,18691.00,16789.00
88600.00,88650.00,18276.00,14216.00,18705.00,16801.00
88650.00,88700.00,18290.00,14229.00,18719.00,16814.00
88700.00,88750.00,18304.00,14241.00,18733.00,16826.00
88750.00,88800.00,18318.00,14254.00,18747.00,16839.00
88800.00,88850.00,18332.00,14266.00,18761.00,16851.00
88850.00,88900.00,18346.00,14279.00,18775.00,16864.00
88900.00,88950.00,18360.00,14291.00,18789.00,16876.00
88950.00,89000.00,18374.00,14304.00,18803.00,16889.00
89000.00,89050.00,18388.00,14316.00,18817.00,16901.00
89050.00,89100.00,18402.00,14329.00,18831.00,16914.00
89100.00,89150.00,18416.00,14341.00,18845.00,16926.00
89150.00,89200.00,18430.00,14354.00,18859.00,16939.00
89200.00,89250.00,18444.00,14366.00,18873.00,16951.00
89250.00,89300.00,18458.00,14379.00,18887.00,16964.00
89300.00,89350.00,18472.00,14391.00,18901.00,16976.00
89350.00,89400.00,18486.00,14404.00,18915.00,16989.00
89400.00,89450.00,18500.00,14416.00,18929.00,17001.00
89450.00,89500.00,18514.00,14429.00,18943.00,17014.00
89500.00,89550.00,18528.00,14441.00,18957.00,17026.00
89550.00,89600.00,18542.00,14454.00,18971.00,17039.00
89600.00,89650.00,18556.00,14466.00,18985.00,17051.00
89650.00,89700.00,18570.00,14479.00,18999.00,17064.00
89700.00,89750.00,18584.00,14491.00,19013.00,17076.00
89750.00,89800.00,18598.00,14504.00,19027.00,17089.00
89800.00,89850.00,18612.00,14516.00,19041.00,17101.00
89850.00,89900.00,18626.00,14529.00,19055.00,17114.00
89900.00,89950.00,18640.00,14541.00,19069.00,17126.00
89950.00,90000.00,18654.00,14554.00,19083.00,17139.00
90000.00,90050.00,18668.00,14566.00,19097.00,17151.00
90050.00,90100.00,18682.00,14579.00,19111.00,17164.00
90100.00,90150.00,18696.00,14591.00,19125.00,17176.00
90150.00,90200.00,18710.00,14604.00,19139.00,17189.00
90200.00,90250.00,18724.00,14616.00,19153.00,17201.00
90250.00,90300.00,18738.00,14629.00,19167.00,17214.00
90300.00,90350.00,18752.00,14641.00,19181.00,17226.00
90350.00,90400.00,18766.00,14654.00,19195.00,17239.00
90400.00,90450.00,18780.00,14666.00,19209.00,17251.00
90450.00,90500.00,18794.00,14679.00,19223.00,17264.00
90500.00,90550.00,18808.00,14691.00,19237.00,17276.00
90550.00,90600.00,18822.00,14704.00,19251.00,17289.00
90600.00,90650.00,18836.00,14716.00,19265.00,17301.00
90650.00,90700.00,18850.00,14729.00,19279.00,17314.00
90700.00,90750.00,18864.00,14741.00,19293.00,17326.00
90750.00,90800.00,18878.00,14754.00,19307.00,17339.00
90800.00,90850.00,18892.00,14766.00,19321.00,17351.00
90850.00,90900.00,18906.00,14779.00,19335.00,17364.00
90900.00,90950.00,18920.00,14791.00,19349.00,17376.00
90950.00,91000.00,18934.00,14804.00,19363.00,17389.00
91000.00,91050.00,18948.00,14816.00,19377.00,17401.00
91050.00,91100.00,18962.00,14829.00,19391.00,17414.00
91100.00,91150.00,18976.00,14841.00,19405.00,17426.00
91150.00,91200.00,18990.00,14854.00,19419.00,17439.00
91200.00,91250.00,19004.00,14866.00,19433.00,17451.00
91250.00,91300.00,19018.00,14879.00,19447.00,17464.00
91300.00,91350.00,19032.00,14891.00,19461.00,17476.00
91350.00,91400.00,19046.00,14904.00,19475.00,17489.00
91400.00,91450.00,19060.00,14916.00,19489.00,17501.00
91450.00,91500.00,19074.00,14929.00,19503.00,17514.00
91500.00,91550.00,19088.00,14941.00,19517.00,17526.00
91550.00,91600.00,19102.00,14954.00,19531.00,17539.00
91600.00,91650.00,19116.00,14966.00,19545.00,17551.00
91650.00,91700.00,19130.00,14979.00,19559.00,17564.00
