At least,But less than,Single,Married filing jointly,Married filing separately,Head of a house hold
21950.00,22000.00,2833.00,2369.00,2833.00,2634.00
22000.00,22050.00,2840.00,2376.00,2840.00,2641.00
22050.00,22100.00,2848.00,2384.00,2848.00,2649.00
22100.00,22150.00,2855.00,2391.00,2855.00,2656.00
22150.00,22200.00,2863.00,2399.00,2863.00,2664.00
22200.00,22250.00,2870.00,2406.00,2870.00,2671.00
22250.00,22300.00,2878.00,2414.00,2878.00,2679.00
22300.00,22350.00,2885.00,2421.00,2885.00,2686.00
22350.00,22400.00,2893.00,2429.00,2893.00,2694.00
22400.00,22450.00,2900.00,2436.00,2900.00,2701.00
22450.00,22500.00,2908.00,2444.00,2908.00,2709.00
22500.00,22550.00,2915.00,2451.00,2915.00,2716.00
22550.00,22600.00,2923.00,2459.00,2923.00,2724.00
22600.00,22650.00,2930.00,2466.00,2930.00,2731.00
22650.00,22700.00,2938.00,2474.00,2938.00,2739.00
22700.00,22750.00,2945.00,2481.00,2945.00,2746.00
22750.00,22800.00,2953.00,2489.00,2953.00,2754.00
22800.00,22850.00,2960.00,2496.00,2960.00,2761.00
22850.00,22900.00,2968.00,2504.00,2968.00,2769.00
22900.00,22950.00,2975.00,2511.00,2975.00,2776.00
22950.00,23000.00,2983.00,2519.00,2983.00,2784.00
23000.00,23050.00,2990.00,2526.00,2990.00,2791.00
23050.00,23100.00,2998.00,2534.00,2998.00,2799.00
23100.00,23150.00,3005.00,2541.00,3005.00,2806.00
23150.00,23200.00,3013.00,2549.00,3013.00,2814.00
23200.00,23250.00,3020.00,2556.00,3020.00,2821.00
23250.00,23300.00,3028.00,2564.00,3028.00,2829.00
23300.00,23350.00,3035.00,2571.00,3035.00,2836.00
23350.00,23400.00,3043.00,2579.00,3043.00,2844.00
23400.00,23450.00,3050.00,2586.00,3050.00,2851.00
23450.00,23500.00,3058.00,2594.00,3058.00,2859.00
23500.00,23550.00,3065.00,2601.00,3065.00,2866.00
23550.00,23600.00,3073.00,2609.00,3073.00,2874.00
23600.00,23650.00,3080.00,2616.00,3080.00,2881.00
23650.00,23700.00,3088.00,2624.00,3088.00,2889.00
23700.00,23750.00,3095.00,2631.00,3095.00,2896.00
23750.00,23800.00,3103.00,2639.00,3103.00,2904.00
23800.00,23850.00,3110.00,2646.00,3110.00,2911.00
23850.00,23900.00,3118.00,2654.00,3118.00,2919.00
23900.00,23950.00,3125.00,2661.00,3125.00,2926.00
23950.00,24000.00,3133.00,2669.00,3133.00,2934.00
24000.00,24050.00,3140.00,2676.00,3140.00,2941.00
24050.00,24100.00,3148.00,2684.00,3148.00,2949.00
24100.00,24150.00,3155.00,2691.00,3155.00,2956.00
24150.00,24200.00,3163.00,2699.00,3163.00,2964.00
24200.00,24250.00,3170.00,2706.00,3170.00,2971.00
24250.00,24300.00,3178.00,2714.00,3178.00,2979.00
24300.00,24350.00,3185.00,2721.00,3185.00,2986.00
24350.00,24400.00,3193.00,2729.00,3193.00,2994.00
24400.00,24450.00,3200.00,2736.00,3200.00,3001.00
24450.00,24500.00,3208.00,2744.00,3208.00,3009.00
24500.00,24550.00,3215.00,2751.00,3215.00,3016.00
24550.00,24600.00,3223.00,2759.00,3223.00,3024.00
24600.00,24650.00,3230.00,2766.00,3230.00,3031.00
24650.00,24700.00,3238.00,2774.00,3238.00,3039.00
24700.00,24750.00,3245.00,2781.00,3245.00,3046.00
24750.00,24800.00,3253.00,2789.00,3253.00,3054.00
24800.00,24850.00,3260.00,2796.00,3260.00,3061.00
24850.00,24900.00,3268.00,2804.00,3268.00,3069.00
24900.00,24950.00,3275.00,2811.00,3275.00,3076.00
24950.00,25000.00,3283.00,2819.00,3283.00,3084.00
25000.00,25050.00,3290.00,2826.00,3290.00,3091.00
25050.00,25100.00,3298.00,2834.00,3298.00,3099.00
25100.00,25150.00,3305.00,2841.00,3305.00,3106.00
25150.00,25200.00,3313.00,2849.00,3313.00,3114.00
25200.00,25250.00,3320.00,2856.00,3320.00,3121.00
25250.00,25300.00,3328.00,2864.00,3328.00,3129.00
25300.00,25350.00,3335.00,2871.00,3335.00,3136.00
25350.00,25400.00,3343.00,2879.00,3343.00,3144.00
25400.00,25450.00,3350.00,2886.00,3350.00,3151.00
25450.00,25500.00,3358.00,2894.00,3358.00,3159.00
25500.00,25550.00,3365.00,2901.00,3365.00,3166.00
25550.00,25600.00,3373.00,2909.00,3373.00,3174.00
25600.00,25650.00,3380.00,2916.00,3380.00,3181.00
25650.00,25700.00,3388.00,2924.00,3388.00,3189.00
25700.00,25750.00,3395.00,2931.00,3395.00,3196.00
25750.00,25800.00,3403.00,2939.00,3403.00,3204.00
25800.00,25850.00,3410.00,2946.00,3410.00,3211.00
25850.00,25900.00,3418.00,2954.00,3418.00,3219.00
25900.00,25950.00,3425.00,2961.00,3425.00,3226.00
25950.00,26000.00,3433.00,2969.00,3433.00,3234.00
26000.00,26050.00,3440.00,2976.00,3440.00,3241.00
26050.00,26100.00,3448.00,2984.00,3448.00,3249.00
26100.00,26150.00,3455.00,2991.00,3455.00,3256.00
26150.00,26200.00,3463.00,2999.00,3463.00,3264.00
26200.00,26250.00,3470.00,3006.00,3470.00,3271.00
26250.00,26300.00,3478.00,3014.00,3478.00,3279.00
26300.00,26350.00,3485.00,3021.00,3485.00,3286.00
26350.00,26400.00,3493.00,3029.00,3493.00,3294.00
26400.00,26450.00,3500.00,3036.00,3500.00,3301.00
26450.00,26500.00,3508.00,3044.00,3508.00,3309.00
26500.00,26550.00,3515.00,3051.00,3515.00,3316.00
26550.00,26600.00,3523.00,3059.00,3523.00,3324.00
26600.00,26650.00,3530.00,3066.00,3530.00,3331.00
26650.00,26700.00,3538.00,3074.00,3538.00,3339.00
26700.00,26750.00,3545.00,3081.00,3545.00,3346.00
26750.00,26800.00,3553.00,3089.00,3553.00,3354.00
26800.00,26850.00,3560.00,3096.00,3560.00,3361.00
26850.00,26900.00,3568.00,3104.00,3568.00,3369.00
26900.00,26950.00,3575.00,3111.00,3575.00,3376.00
26950.00,27000.00,3583.00,3119.00,3583.00,3384.00
27000.00,27050.00,3590.00,3126.00,3590.00,3391.00
27050.00,27100.00,3598.00,3134.00,3598.00,3399.00
27100.00,27150.00,3605.00,3141.00,3605.00,3406.00
27150.00,27200.00,3613.00,3149.00,3613.00,3414.00
27200.00,27250.00,3620.00,3156.00,3620.00,3421.00
27250.00,27300.00,3628.00,3164.00,3628.00,3429.00
27300.00,27350.00,3635.00,3171.00,3635.00,3436.00
27350.00,27400.00,3643.00,3179.00,3643.00,3444.00
27400.00,27450.00,3650.00,3186.00,3650.00,3451.00
27450.00,27500.00,3658.00,3194.00,3658.00,3459.00
27500.00,27550.00,3665.00,3201.00,3665.00,3466.00
27550.00,27600.00,3673.00,3209.00,3673.00,3474.00
27600.00,27650.00,3680.00,3216.00,3680.00,3481.00
27650.00,27700.00,3688.00,3224.00,3688.00,3489.00
27700.00,27750.00,3695.00,3231.00,3695.00,3496.00
27750.00,27800.00,3703.00,3239.00,3703.00,3504.00
27800.00,27850.00,3710.00,3246.00,3710.00,3511.00
27850.00,27900.00,3718.00,3254.00,3718.00,3519.00
27900.00,27950.00,3725.00,3261.00,3725.00,3526.00
27950.00,28000.00,3733.00,3269.00,3733.00,3534.00
28000.00,28050.00,3740.00,3276.00,3740.00,3541.00
28050.00,28100.00,3748.00,3284.00,3748.00,3549.00
28100.00,28150.00,3755.00,3291.00,3755.00,3556.00
28150.00,28200.00,3763.00,3299.00,3763.00,3564.00
28200.00,28250.00,3770.00,3306.00,3770.00,3571.00
28250.00,28300.00,3778.00,3314.00,3778.00,3579.00
28300.00,28350.00,3785.00,3321.00,3785.00,3586.00
28350.00,28400.00,3793.00,3329.00,3793.00,3594.00
28400.00,28450.00,3800.00,3336.00,3800.00,3601.00
28450.00,28500.00,3808.00,3344.00,3808.00,3609.00
28500.00,28550.00,3815.00,3351.00,3815.00,3616.00
28550.00,28600.00,3823.00,3359.00,3823.00,3624.00
28600.00,28650.00,3830.00,3366.00,3830.00,3631.00
28650.00,28700.00,3838.00,3374.00,3838.00,3639.00
28700.00,28750.00,3845.00,3381.00,3845.00,3646.00
28750.00,28800.00,3853.00,3389.00,3853.00,3654.00
28800.00,28850.00,3860.00,3396.00,3860.00,3661.00
28850.00,28900.00,3868.00,3404.00,3868.00,3669.00
28900.00,28950.00,3875.00,3411.00,3875.00,3676.00
28950.00,29000.00,3883.00,3419.00,3883.00,3684.00
29000.00,29050.00,3890.00,3426.00,3890.00,3691.00
29050.00,29100.00,3898.00,3434.00,3898.00,3699.00
29100.00,29150.00,3905.00,3441.00,3905.00,3706.00
29150.00,29200.00,3913.00,3449.00,3913.00,3714.00
29200.00,29250.00,3920.00,3456.00,3920.00,3721.00
29250.00,29300.00,3928.00,3464.00,3928.00,3729.00
29300.00,29350.00,3935.00,3471.00,3935.00,3736.00
29350.00,29400.00,3943.00,3479.00,3943.00,3744.00
29400.00,29450.00,3950.00,3486.00,3950.00,3751.00
29450.00,29500.00,3958.00,3494.00,3958.00,3759.00
29500.00,29550.00,3965.00,3501.00,3965.00,3766.00
29550.00,29600.00,3973.00,3509.00,3973.00,3774.00
29600.00,29650.00,3980.00,3516.00,3980.00,3781.00
29650.00,29700.00,3988.00,3524.00,3988.00,3789.00
29700.00,29750.00,3995.00,3531.00,3995.00,3796.00
29750.00,29800.00,4003.00,3539.00,4003.00,3804.00
29800.00,29850.00,4010.00,3546.00,4010.00,3811.00
29850.00,29900.00,4018.00,3554.00,4018.00,3819.00
29900.00,29950.00,4025.00,3561.00,4025.00,3826.00
29950.00,30000.00,4033.00,3569.00,4033.00,3834.00
30000.00,30050.00,4040.00,3576.00,4040.00,3841.00
30050.00,30100.00,4048.00,3584.00,4048.00,3849.00
30100.00,30150.00,4055.00,3591.00,4055.00,3856.00
30150.00,30200.00,4063.00,3599.00,4063.00,3864.00
30200.00,30250.00,4070.00,3606.00,4070.00,3871.00
30250.00,30300.00,4078.00,3614.00,4078.00,3879.00
30300.00,30350.00,4085.00,3621.00,4085.00,3886.00
30350.00,30400.00,4093.00,3629.00,4093.00,3894.00
30400.00,30450.00,4100.00,3636.00,4100.00,3901.00
30450.00,30500.00,4108.00,3644.00,4108.00,3909.00
30500.00,30550.00,4115.00,3651.00,4115.00,3916.00
30550.00,30600.00,4123.00,3659.00,4123.00,3924.00
30600.00,30650.00,4130.00,3666.00,4130.00,3931.00
30650.00,30700.00,4138.00,3674.00,4138.00,3939.00
30700.00,30750.00,4145.00,3681.00,4145.00,3946.00
30750.00,30800.00,4153.00,3689.00,4153.00,3954.00
30800.00,30850.00,4160.00,3696.00,4160.00,3961.00
30850.00,30900.00,4168.00,3704.00,4168.00,3969.00
30900.00,30950.00,4175.00,3711.00,4175.00,3976.00
30950.00,31000.00,4183.00,3719.00,4183.00,3984.00
31000.00,31050.00,4190.00,3726.00,4190.00,3991.00
31050.00,31100.00,4198.00,3734.00,4198.00,3999.00
31100.00,31150.00,4205.00,3741.00,4205.00,4006.00
31150.00,31200.00,4213.00,3749.00,4213.00,4014.00
31200.00,31250.00,4220.00,3756.00,4220.00,4021.00
31250.00,31300.00,4228.00,3764.00,4228.00,4029.00
31300.00,31350.00,4235.00,3771.00,4235.00,4036.00
31350.00,31400.00,4243.00,3779.00,4243.00,4044.00
31400.00,31450.00,4250.00,3786.00,4250.00,4051.00
31450.00,31500.00,4258.00,3794.00,4258.00,4059.00
31500.00,31550.00,4265.00,3801.00,4265.00,4066.00
31550.00,31600.00,4273.00,3809.00,4273.00,4074.00
31600.00,31650.00,4280.00,3816.00,4280.00,4081.00
31650.00,31700.00,4288.00,3824.00,4288.00,4089.00
31700.00,31750.00,4295.00,3831.00,4295.00,4096.00
31750.00,31800.00,4303.00,3839.00,4303.00,4104.00
31800.00,31850.00,4310.00,3846.00,4310.00,4111.00
31850.00,31900.00,4318.00,3854.00,4318.00,4119.00
31900.00,31950.00,4325.00,3861.00,4325.00,4126.00
31950.00,32000.00,4333.00,3869.00,4333.00,4134.00
32000.00,32050.00,4340.00,3876.00,4340.00,4141.00
32050.00,32100.00,4348.00,3884.00,4348.00,4149.00
32100.00,32150.00,4355.00,3891.00,4355.00,4156.00
32150.00,32200.00,4363.00,3899.00,4363.00,4164.00
32200.00,32250.00,4370.00,3906.00,4370.00,4171.00
32250.00,32300.00,4378.00,3914.00,4378.00,4179.00
32300.00,32350.00,4385.00,3921.00,4385.00,4186.00
32350.00,32400.00,4393.00,3929.00,4393.00,4194.00
32400.00,32450.00,4400.00,3936.00,4400.00,4201.00
32450.00,32500.00,4408.00,3944.00,4408.00,4209.00
32500.00,32550.00,4415.00,3951.00,4415.00,4216.00
32550.00,32600.00,4423.00,3959.00,4423.00,4224.00
32600.00,32650.00,4430.00,3966.00,4430.00,4231.00
32650.00,32700.00,4438.00,3974.00,4438.00,4239.00
32700.00,32750.00,4445.00,3981.00,4445.00,4246.00
32750.00,32800.00,4453.00,3989.00,4453.00,4254.00
32800.00,32850.00,4460.00,3996.00,4460.00,4261.00
32850.00,32900.00,4468.00,4004.00,4468.00,4269.00
32900.00,32950.00,4475.00,4011.00,4475.00,4276.00
32950.00,33000.00,4483.00,4019.00,4483.00,4284.00
33000.00,33050.00,4490.00,4026.00,4490.00,4291.00
33050.00,33100.00,4498.00,4034.00,4498.00,4299.00
33100.00,33150.00,4505.00,4041.00,4505.00,4306.00
33150.00,33200.00,4513.00,4049.00,4513.00,4314.00
33200.00,33250.00,4520.00,4056.00,4520.00,4321.00
33250.00,33300.00,4528.00,4064.00,4528.00,4329.00
33300.00,33350.00,4535.00,4071.00,4535.00,4336.00
33350.00,33400.00,4543.00,4079.00,4543.00,4344.00
33400.00,33450.00,4550.00,4086.00,4550.00,4351.00
33450.00,33500.00,4558.00,4094.00,4558.00,4359.00
33500.00,33550.00,4565.00,4101.00,4565.00,4366.00
33550.00,33600.00,4573.00,4109.00,4573.00,4374.00
33600.00,33650.00,4580.00,4116.00,4580.00,4381.00
33650.00,33700.00,4588.00,4124.00,4588.00,4389.00
33700.00,33750.00,4595.00,4131.00,4595.00,4396.00
33750.00,33800.00,4603.00,4139.00,4603.00,4404.00
33800.00,33850.00,4610.00,4146.00,4610.00,4411.00
33850.00,33900.00,4618.00,4154.00,4618.00,4419.00
33900.00,33950.00,4625.00,4161.00,4625.00,4426.00
33950.00,34000.00,4633.00,4169.00,4633.00,4434.00
34000.00,34050.00,4640.00,4176.00,4640.00,4441.00
34050.00,34100.00,4648.00,4184.00,4648.00,4449.00
34100.00,34150.00,4655.00,4191.00,4655.00,4456.00
34150.00,34200.00,4663.00,4199.00,4663.00,4464.00
34200.00,34250.00,4670.00,4206.00,4670.00,4471.00
34250.00,34300.00,4678.00,4214.00,4678.00,4479.00
34300.00,34350.00,4685.00,4221.00,4685.00,4486.00
34350.00,34400.00,4693.00,4229.00,4693.00,4494.00
34400.00,34450.00,4700.00,4236.00,4700.00,4501.00
34450.00,34500.00,4708.00,4244.00,4708.00,4509.00
34500.00,34550.00,4715.00,4251.00,4715.00,4516.00
34550.00,34600.00,4723.00,4259.00,4723.00,4524.00
34600.00,34650.00,4730.00,4266.00,4730.00,4531.00
34650.00,34700.00,4738.00,4274.00,4738.00,4539.00
34700.00,34750.00,4745.00,4281.00,4745.00,4546.00
34750.00,34800.00,4753.00,4289.00,4753.00,4554.00
34800.00,34850.00,4760.00,4296.00,4760.00,4561.00
34850.00,34900.00,4768.00,4304.00,4768.00,4569.00
34900.00,34950.00,4775.00,4311.00,4775.00,4576.00
34950.00,35000.00,4783.00,4319.00,4783.00,4584.00
35000.00,35050.00,4790.00,4326.00,4790.00,4591.00
35050.00,35100.00,4798.00,4334.00,4798.00,4599.00
35100.00,35150.00,4805.00,4341.00,4805.00,4606.00
35150.00,35200.00,4813.00,4349.00,4813.00,4614.00
35200.00,35250.00,4820.00,4356.00,4820.00,4621.00
35250.00,35300.00,4828.00,4364.00,4828.00,4629.00
35300.00,35350.00,4835.00,4371.00,4835.00,4636.00
35350.00,35400.00,4843.00,4379.00,4843.00,4644.00
35400.00,35450.00,4850.00,4386.00,4850.00,4651.00
35450.00,35500.00,4858.00,4394.00,4858.00,4659.00
35500.00,35550.00,4865.00,4401.00,4865.00,4666.00
35550.00,35600.00,4873.00,4409.00,4873.00,4674.00
35600.00,35650.00,4880.00,4416.00,4880.00,4681.00
35650.00,35700.00,4888.00,4424.00,4888.00,4689.00
35700.00,35750.00,4895.00,4431.00,4895.00,4696.00
35750.00,35800.00,4903.00,4439.00,4903.00,4704.00
35800.00,35850.00,4910.00,4446.00,4910.00,4711.00
35850.00,35900.00,4918.00,4454.00,4918.00,4719.00
35900.00,35950.00,4925.00,4461.00,4925.00,4726.00
35950.00,36000.00,4933.00,4469.00,4933.00,4734.00
36000.00,36050.00,4940.00,4476.00,4940.00,4741.00
36050.00,36100.00,4948.00,4484.00,4948.00,4749.00
36100.00,36150.00,4955.00,4491.00,4955.00,4756.00
36150.00,36200.00,4963.00,4499.00,4963.00,4764.00
36200.00,36250.00,4970.00,4506.00,4970.00,4771.00
36250.00,36300.00,4978.00,4514.00,4978.00,4779.00
36300.00,36350.00,4985.00,4521.00,4985.00,4786.00
36350.00,36400.00,4993.00,4529.00,4993.00,4794.00
36400.00,36450.00,5000.00,4536.00,5000.00,4801.00
36450.00,36500.00,5008.00,4544.00,5008.00,4809.00
36500.00,36550.00,5015.00,4551.00,5015.00,4816.00
36550.00,36600.00,5023.00,4559.00,5023.00,4824.00
36600.00,36650.00,5030.00,4566.00,5030.00,4831.00
36650.00,36700.00,5038.00,4574.00,5038.00,4839.00
36700.00,36750.00,5045.00,4581.00,5045.00,4846.00
36750.00,36800.00,5053.00,4589.00,5053.00,4854.00
36800.00,36850.00,5060.00,4596.00,5060.00,4861.00
36850.00,36900.00,5068.00,4604.00,5068.00,4869.00
36900.00,36950.00,5075.00,4611.00,5075.00,4876.00
36950.00,37000.00,5083.00,4619.00,5083.00,4884.00
37000.00,37050.00,5090.00,4626.00,5090.00,4891.00
37050.00,37100.00,5098.00,4634.00,5098.00,4899.00
37100.00,37150.00,5105.00,4641.00,5105.00,4906.00
37150.00,37200.00,5113.00,4649.00,5113.00,4914.00
37200.00,37250.00,5120.00,4656.00,5120.00,4921.00
37250.00,37300.00,5128.00,4664.00,5128.00,4929.00
37300.00,37350.00,5135.00,4671.00,5135.00,4936.00
37350.00,37400.00,5143.00,4679.00,5143.00,4944.00
37400.00,37450.00,5150.00,4686.00,5150.00,4951.00
37450.00,37500.00,5158.00,4694.00,5158.00,4959.00
37500.00,37550.00,5165.00,4701.00,5165.00,4966.00
37550.00,37600.00,5173.00,4709.00,5173.00,4974.00
37600.00,37650.00,5180.00,4716.00,5180.00,4981.00
37650.00,37700.00,5190.00,4724.00,5190.00,4989.00
37700.00,37750.00,5203.00,4731.00,5203.00,4996.00
37750.00,37800.00,5215.00,4739.00,5215.00,5004.00
37800.00,37850.00,5228.00,4746.00,5228.00,5011.00
37850.00,37900.00,5240.00,4754.00,5240.00,5019.00
37900.00,37950.00,5253.00,4761.00,5253.00,5026.00
37950.00,38000.00,5265.00,4769.00,5265.00,5034.00
38000.00,38050.00,5278.00,4776.00,5278.00,5041.00
38050.00,38100.00,5290.00,4784.00,5290.00,5049.00
38100.00,38150.00,5303.00,4791.00,5303.00,5056.00
38150.00,38200.00,5315.00,4799.00,5315.00,5064.00
38200.00,38250.00,5328.00,4806.00,5328.00,5071.00
38250.00,38300.00,5340.00,4814.00,5340.00,5079.00
38300.00,38350.00,5353.00,4821.00,5353.00,5086.00
38350.00,38400.00,5365.00,4829.00,5365.00,5094.00
38400.00,38450.00,5378.00,4836.00,5378.00,5101.00
38450.00,38500.00,5390.00,4844.00,5390.00,5109.00
38500.00,38550.00,5403.00,4851.00,5403.00,5116.00
38550.00,38600.00,5415.00,4859.00,5415.00,5124.00
38600.00,38650.00,5428.00,4866.00,5428.00,5131.00
38650.00,38700.00,5440.00,4874.00,5440.00,5139.00
38700.00,38750.00,5453.00,4881.00,5453.00,5146.00
38750.00,38800.00,5465.00,4889.00,5465.00,5154.00
38800.00,38850.00,5478.00,4896.00,5478.00,5161.00
38850.00,38900.00,5490.00,4904.00,5490.00,5169.00
38900.00,38950.00,5503.00,4911.00,5503.00,5176.00
38950.00,39000.00,5515.00,4919.00,5515.00,5184.00
39000.00,39050.00,5528.00,4926.00,5528.00,5191.00
39050.00,39100.00,5540.00,4934.00,5540.00,5199.00
39100.00,39150.00,5553.00,4941.00,5553.00,5206.00
39150.00,39200.00,5565.00,4949.00,5565.00,5214.00
39200.00,39250.00,5578.00,4956.00,5578.00,5221.00
39250.00,39300.00,5590.00,4964.00,5590.00,5229.00
39300.00,39350.00,5603.00,4971.00,5603.00,5236.00
39350.00,39400.00,5615.00,4979.00,5615.00,5244.00
39400.00,39450.00,5628.00,4986.00,5628.00,5251.00
39450.00,39500.00,5640.00,4994.00,5640.00,5259.00
39500.00,39550.00,5653.00,5001.00,5653.00,5266.00
39550.00,39600.00,5665.00,5009.00,5665.00,5274.00
39600.00,39650.00,5678.00,5016.00,5678.00,5281.00
39650.00,39700.00,5690.00,5024.00,5690.00,5289.00
39700.00,39750.00,5703.00,5031.00,5703.00,5296.00
39750.00,39800.00,5715.00,5039.00,5715.00,5304.00
39800.00,39850.00,5728.00,5046.00,5728.00,5311.00
39850.00,39900.00,5740.00,5054.00,5740.00,5319.00
39900.00,39950.00,5753.00,5061.00,5753.00,5326.00
39950.00,40000.00,5765.00,5069.00,5765.00,5334.00
40000.00,40050.00,5778.00,5076.00,5778.00,5341.00
40050.00,40100.00,5790.00,5084.00,5790.00,5349.00
40100.00,40150.00,5803.00,5091.00,5803.00,5356.00
40150.00,40200.00,5815.00,5099.00,5815.00,5364.00
40200.00,40250.00,5828.00,5106.00,5828.00,5371.00
40250.00,40300.00,5840.00,5114.00,5840.00,5379.00
40300.00,40350.00,5853.00,5121.00,5853.00,5386.00
40350.00,40400.00,5865.00,5129.00,5865.00,5394.00
40400.00,40450.00,5878.00,5136.00,5878.00,5401.00
40450.00,40500.00,5890.00,5144.00,5890.00,5409.00
40500.00,40550.00,5903.00,5151.00,5903.00,5416.00
40550.00,40600.00,5915.00,5159.00,5915.00,5424.00
40600.00,40650.00,5928.00,5166.00,5928.00,5431.00
40650.00,40700.00,5940.00,5174.00,5940.00,5439.00
40700.00,40750.00,5953.00,5181.00,5953.00,5446.00
40750.00,40800.00,5965.00,5189.00,5965.00,5454.00
40800.00,40850.00,5978.00,5196.00,5978.00,5461.00
40850.00,40900.00,5990.00,5204.00,5990.00,5469.00
40900.00,40950.00,6003.00,5211.00,6003.00,5476.00
40950.00,41000.00,6015.00,5219.00,6015.00,5484.00
41000.00,41050.00,6028.00,5226.00,6028.00,5491.00
41050.00,41100.00,6040.00,5234.00,6040.00,5499.00
41100.00,41150.00,6053.00,5241.00,6053.00,5506.00
41150.00,41200.00,6065.00,5249.00,6065.00,5514.00
41200.00,41250.00,6078.00,5256.00,6078.00,5521.00
41250.00,41300.00,6090.00,5264.00,6090.00,5529.00
41300.00,41350.00,6103.00,5271.00,6103.00,5536.00
41350.00,41400.00,6115.00,5279.00,6115.00,5544.00
41400.00,41450.00,6128.00,5286.00,6128.00,5551.00
41450.00,41500.00,6140.00,5294.00,6140.00,5559.00
41500.00,41550.00,6153.00,5301.00,6153.00,5566.00
41550.00,41600.00,6165.00,5309.00,6165.00,5574.00
41600.00,41650.00,6178.00,5316.00,6178.00,5581.00
41650.00,41700.00,6190.00,5324.00,6190.00,5589.00
41700.00,41750.00,6203.00,5331.00,6203.00,5596.00
41750.00,41800.00,6215.00,5339.00,6215.00,5604.00
41800.00,41850.00,6228.00,5346.00,6228.00,5611.00
41850.00,41900.00,6240.00,5354.00,6240.00,5619.00
41900.00,41950.00,6253.00,5361.00,6253.00,5626.00
41950.00,42000.00,6265.00,5369.00,6265.00,5634.00
42000.00,42050.00,6278.00,5376.00,6278.00,5641.00
42050.00,42100.00,6290.00,5384.00,6290.00,5649.00
42100.00,42150.00,6303.00,5391.00,6303.00,5656.00
42150.00,42200.00,6315.00,5399.00,6315.00,5664.00
42200.00,42250.00,6328.00,5406.00,6328.00,5671.00
42250.00,42300.00,6340.00,5414.00,6340.00,5679.00
42300.00,42350.00,6353.00,5421.00,6353.00,5686.00
42350.00,42400.00,6365.00,5429.00,6365.00,5694.00
42400.00,42450.00,6378.00,5436.00,6378.00,5701.00
42450.00,42500.00,6390.00,5444.00,6390.00,5709.00
42500.00,42550.00,6403.00,5451.00,6403.00,5716.00
42550.00,42600.00,6415.00,5459.00,6415.00,5724.00
42600.00,42650.00,6428.00,5466.00,6428.00,5731.00
42650.00,42700.00,6440.00,5474.00,6440.00,5739.00
42700.00,42750.00,6453.00,5481.00,6453.00,5746.00
42750.00,42800.00,6465.00,5489.00,6465.00,5754.00
42800.00,42850.00,6478.00,5496.00,6478.00,5761.00
42850.00,42900.00,6490.00,5504.00,6490.00,5769.00
42900.00,42950.00,6503.00,5511.00,6503.00,5776.00
42950.00,43000.00,6515.00,5519.00,6515.00,5784.00
43000.00,43050.00,6528.00,5526.00,6528.00,5791.00
43050.00,43100.00,6540.00,5534.00,6540.00,5799.00
43100.00,43150.00,6553.00,5541.00,6553.00,5806.00
43150.00,43200.00,6565.00,5549.00,6565.00,5814.00
43200.00,43250.00,6578.00,5556.00,6578.00,5821.00
43250.00,43300.00,6590.00,5564.00,6590.00,5829.00
43300.00,43350.00,6603.00,5571.00,6603.00,5836.00
43350.00,43400.00,6615.00,5579.00,6615.00,5844.00
43400.00,43450.00,6628.00,5586.00,6628.00,5851.00
43450.00,43500.00,6640.00,5594.00,6640.00,5859.00
43500.00,43550.00,6653.00,5601.00,6653.00,5866.00
43550.00,43600.00,6665.00,5609.00,6665.00,5874.00
43600.00,43650.00,6678.00,5616.00,6678.00,5881.00
43650.00,43700.00,6690.00,5624.00,6690.00,5889.00
43700.00,43750.00,6703.00,5631.00,6703.00,5896.00
43750.00,43800.00,6715.00,5639.00,6715.00,5904.00
43800.00,43850.00,6728.00,5646.00,6728.00,5911.00
43850.00,43900.00,6740.00,5654.00,6740.00,5919.00
43900.00,43950.00,6753.00,5661.00,6753.00,5926.00
43950.00,44000.00,6765.00,5669.00,6765.00,5934.00
44000.00,44050.00,6778.00,5676.00,6778.00,5941.00
44050.00,44100.00,6790.00,5684.00,6790.00,5949.00
44100.00,44150.00,6803.00,5691.00,6803.00,5956.00
44150.00,44200.00,6815.00,5699.00,6815.00,5964.00
44200.00,44250.00,6828.00,5706.00,6828.00,5971.00
44250.00,44300.00,6840.00,5714.00,6840.00,5979.00
44300.00,44350.00,6853.00,5721.00,6853.00,5986.00
44350.00,44400.00,6865.00,5729.00,6865.00,5994.00
44400.00,44450.00,6878.00,5736.00,6878.00,6001.00
44450.00,44500.00,6890.00,5744.00,6890.00,6009.00
44500.00,44550.00,6903.00,5751.00,6903.00,6016.00
44550.00,44600.00,6915.00,5759.00,6915.00,6024.00
44600.00,44650.00,6928.00,5766.00,6928.00,6031.00
44650.00,44700.00,6940.00,5774.00,6940.00,6039.00
44700.00,44750.00,6953.00,5781.00,6953.00,6046.00
44750.00,44800.00,6965.00,5789.00,6965.00,6054.00
44800.00,44850.00,6978.00,5796.00,6978.00,6061.00
44850.00,44900.00,6990.00,5804.00,6990.00,6069.00
44900.00,44950.00,7003.00,5811.00,7003.00,6076.00
44950.00,45000.00,7015.00,5819.00,7015.00,6084.00
45000.00,45050.00,7028.00,5826.00,7028.00,6091.00
45050.00,45100.00,7040.00,5834.00,7040.00,6099.00
45100.00,45150.00,7053.00,5841.00,7053.00,6106.00
45150.00,45200.00,7065.00,5849.00,7065.00,6114.00
